HATS_F113_YYYY,HATS_F113_MM,HATS_NH_F113,HATS_NH_F113_sd,HATS_SH_F113,HATS_SH_F113_sd,HATS_Global_F113,HATS_Global_F113_sd,HATS_alt_F113,HATS_alt_F113_sd,HATS_sum_F113,HATS_sum_F113_sd,HATS_brw_F113,HATS_brw_F113_sd,HATS_mhd_F113,HATS_mhd_F113_sd,HATS_thd_F113,HATS_thd_F113_sd,HATS_nwr_F113,HATS_nwr_F113_sd,HATS_kum_F113,HATS_kum_F113_sd,HATS_mlo_F113,HATS_mlo_F113_sd,HATS_smo_F113,HATS_smo_F113_sd,HATS_cgo_F113,HATS_cgo_F113_sd,HATS_psa_F113,HATS_psa_F113_sd,HATS_spo_F113,HATS_spo_F113_sd,HATS_F113_Programs
2018,12,70.039,0.100,69.964,0.289,70.001,0.306,69.962,0.050,69.995,0.124,70.043,0.045,69.988,0.061,69.982,0.032,70.100,0.061,70.013,0.192,70.142,0.068,70.060,0.354,69.872,0.275,69.940,0.058,69.869,0.040,001101
2019,1,70.002,0.196,69.909,0.188,69.956,0.271,69.956,0.025,70.046,0.208,69.996,0.085,70.011,0.333,69.958,0.110,70.031,0.190,69.930,0.124,70.073,0.049,69.991,0.159,69.802,0.244,69.950,0.148,69.876,0.079,001101
2019,2,69.959,0.136,69.849,0.270,69.904,0.302,70.001,0.042,69.958,0.105,69.994,0.082,69.960,0.052,69.937,0.035,69.958,0.113,69.859,0.279,70.066,0.061,69.993,0.063,69.685,0.443,69.807,0.104,69.820,0.061,001101
2019,3,69.933,0.091,69.768,0.294,69.850,0.308,70.032,0.062,70.001,0.274,70.011,0.043,69.927,0.080,69.894,0.029,69.979,0.036,69.816,0.070,70.007,0.116,69.947,0.420,69.615,0.119,69.576,0.096,69.684,0.090,001101
2019,4,69.868,0.146,69.676,0.136,69.772,0.199,70.013,0.059,69.958,0.118,69.971,0.249,69.861,0.073,69.818,0.047,69.877,0.265,69.795,0.176,69.925,0.037,69.880,0.149,69.531,0.036,69.447,0.173,69.478,0.229,001101
2019,5,69.780,0.165,69.661,0.158,69.721,0.229,69.889,0.717,69.805,0.088,69.873,0.492,69.801,0.080,69.735,0.036,69.808,0.187,69.720,0.055,69.791,0.058,69.911,0.152,69.494,0.047,69.338,0.230,69.432,0.301,001101
2019,6,69.674,0.129,69.591,0.160,69.632,0.206,69.705,0.109,69.613,0.394,69.728,0.150,69.689,0.019,69.626,0.039,69.738,0.179,69.635,0.039,69.676,0.149,69.774,0.130,69.480,0.024,69.337,0.181,69.403,0.391,001101
2019,7,69.552,0.146,69.541,0.181,69.546,0.232,69.512,0.257,69.453,0.665,69.563,0.049,69.521,0.044,69.449,0.039,69.673,0.085,69.537,0.054,69.614,0.054,69.631,0.219,69.475,0.034,69.445,0.079,69.459,0.325,001101
2019,8,69.455,0.171,69.498,0.254,69.476,0.306,69.349,0.358,69.322,0.750,69.401,0.093,69.346,0.074,69.342,0.065,69.595,0.085,69.470,0.074,69.608,0.051,69.578,0.318,69.441,0.035,69.376,0.096,69.451,0.431,001101
2019,9,69.382,0.184,69.474,0.268,69.428,0.325,69.264,0.381,69.264,0.762,69.338,0.060,69.254,0.074,69.262,0.048,69.519,0.180,69.397,0.034,69.564,0.095,69.600,0.393,69.391,0.032,69.256,0.056,69.411,0.119,001101
2019,10,69.341,0.170,69.407,0.146,69.374,0.224,69.227,0.355,69.266,0.714,69.304,0.071,69.252,0.092,69.225,0.047,69.440,0.132,69.352,0.036,69.491,0.085,69.524,0.210,69.355,0.049,69.207,0.043,69.252,0.056,001101
2019,11,69.311,0.173,69.360,0.113,69.335,0.207,69.240,0.279,69.340,0.594,69.324,0.151,69.275,0.121,69.191,0.048,69.364,0.166,69.291,0.054,69.430,0.173,69.498,0.163,69.242,0.029,69.299,0.056,69.205,0.047,001101
2019,12,69.297,0.140,69.245,0.099,69.271,0.172,69.209,0.248,69.391,0.496,69.321,0.221,69.244,0.088,69.223,0.022,69.342,0.098,69.286,0.040,69.382,0.133,69.355,0.125,69.135,0.075,69.258,0.070,69.116,0.051,001101
2020,1,69.255,0.145,69.143,0.070,69.199,0.161,69.243,0.151,69.371,0.470,69.256,0.262,69.201,0.047,69.242,0.030,69.249,0.080,69.241,0.042,69.330,0.195,69.269,0.087,69.015,0.041,69.127,0.085,69.035,0.041,001101
2020,2,69.215,0.066,69.097,0.058,69.156,0.087,69.271,0.023,69.247,0.032,69.191,0.164,69.178,0.043,69.236,0.019,69.197,0.115,69.191,0.038,69.276,0.046,69.275,0.074,68.945,0.032,68.961,0.037,68.962,0.063,001101
2020,3,69.168,0.052,69.073,0.063,69.121,0.081,69.287,0.035,69.263,0.052,69.193,0.058,69.186,0.060,69.164,0.010,69.114,0.072,69.145,0.015,69.177,0.064,69.344,0.083,68.839,0.030,68.859,0.060,68.881,0.036,000101
2020,4,69.165,0.098,69.009,0.101,69.087,0.141,69.210,0.017,69.251,0.052,69.167,0.027,69.185,0.018,69.116,0.013,69.116,0.190,69.199,0.048,69.161,0.138,69.248,0.146,68.819,0.026,68.791,0.031,68.808,0.050,000101
2020,5,69.129,0.076,68.910,0.053,69.019,0.093,69.169,0.022,69.153,0.021,69.134,0.035,69.126,0.032,69.077,0.021,69.059,0.023,69.157,0.026,69.192,0.168,69.076,0.065,68.794,0.023,68.704,0.075,68.761,0.038,000101
2020,6,69.071,0.059,68.863,0.076,68.967,0.096,69.124,0.032,68.987,0.045,69.104,0.057,69.107,0.032,69.031,0.018,68.986,0.049,69.036,0.035,69.170,0.113,68.962,0.101,68.808,0.015,68.716,0.031,68.743,0.101,000101
2020,7,68.992,0.047,68.862,0.107,68.927,0.117,69.017,0.033,68.835,0.036,68.977,0.041,68.968,0.071,69.016,0.023,68.965,0.062,68.969,0.013,69.085,0.029,68.971,0.127,68.790,0.022,68.750,0.065,68.735,0.194,000101
2020,8,68.914,0.054,68.860,0.093,68.887,0.108,68.864,0.029,68.774,0.026,68.791,0.124,68.860,0.060,68.886,0.033,68.977,0.041,68.922,0.023,69.008,0.069,68.976,0.105,68.775,0.030,68.706,0.062,68.780,0.177,000101
2020,9,68.839,0.045,68.829,0.094,68.834,0.104,68.757,0.038,68.774,0.056,68.706,0.046,68.788,0.032,68.763,0.050,68.904,0.047,68.864,0.019,68.937,0.067,68.990,0.092,68.700,0.022,68.620,0.030,68.766,0.223,000101
2020,10,68.811,0.096,68.769,0.131,68.790,0.162,68.772,0.030,68.861,0.048,68.684,0.028,68.798,0.020,68.697,0.061,68.871,0.223,68.841,0.020,68.861,0.071,68.910,0.157,68.647,0.018,68.640,0.035,68.693,0.244,000101
2020,11,68.771,0.077,68.713,0.094,68.742,0.121,68.747,0.045,68.849,0.045,68.675,0.039,68.719,0.030,68.717,0.033,68.814,0.063,68.842,0.030,68.783,0.157,68.791,0.049,68.637,0.022,68.682,0.057,68.651,0.277,000101
2020,12,68.715,0.078,68.678,0.170,68.697,0.187,68.729,0.036,68.839,0.080,68.648,0.138,68.692,0.035,68.681,0.038,68.715,0.058,68.745,0.033,68.730,0.143,68.733,0.224,68.629,0.027,68.618,0.035,68.664,0.249,000101
2021,1,68.665,0.061,68.630,0.080,68.647,0.100,68.697,0.031,68.728,0.032,68.682,0.145,68.616,0.021,68.664,0.018,68.634,0.033,68.658,0.085,68.737,0.078,68.697,0.090,68.534,0.010,68.591,0.030,68.712,0.165,000101
2021,2,68.654,0.076,68.598,0.150,68.626,0.168,68.722,0.033,68.690,0.032,68.748,0.112,68.601,0.032,68.608,0.028,68.646,0.040,68.658,0.024,68.726,0.155,68.741,0.117,68.440,0.023,68.494,0.160,68.617,0.378,000101
2021,3,68.624,0.068,68.569,0.137,68.596,0.153,68.658,0.011,68.618,0.078,68.750,0.136,68.583,0.032,68.555,0.031,68.621,0.031,68.642,0.035,68.685,0.124,68.748,0.141,68.386,0.015,68.408,0.048,68.565,0.319,000101
2021,4,68.563,0.091,68.511,0.128,68.537,0.157,68.608,0.019,68.614,0.067,68.642,0.210,68.557,0.027,68.488,0.019,68.513,0.043,68.571,0.046,68.632,0.170,68.673,0.135,68.348,0.043,68.304,0.037,68.566,0.276,000101
2021,5,68.503,0.079,68.382,0.140,68.443,0.161,68.584,0.023,68.544,0.085,68.535,0.066,68.509,0.039,68.450,0.024,68.415,0.050,68.518,0.027,68.573,0.161,68.477,0.169,68.243,0.019,68.257,0.023,68.586,0.264,000101
2021,6,68.433,0.092,68.290,0.188,68.362,0.210,68.513,0.030,68.388,0.065,68.390,0.131,68.465,0.043,68.347,0.026,68.446,0.085,68.424,0.036,68.473,0.177,68.346,0.090,68.214,0.045,68.201,0.051,68.406,0.570,000101
2021,7,68.308,0.078,68.252,0.090,68.280,0.119,68.324,0.054,68.247,0.025,68.172,0.124,68.252,0.087,68.304,0.077,68.414,0.051,68.295,0.032,68.350,0.106,68.264,0.119,68.239,0.051,68.248,0.020,68.245,0.084,000101
2021,8,68.213,0.095,68.231,0.101,68.222,0.139,68.128,0.033,68.160,0.079,68.001,0.090,68.094,0.029,68.219,0.072,68.325,0.081,68.257,0.027,68.291,0.185,68.280,0.089,68.192,0.032,68.201,0.060,68.174,0.250,000101
2021,9,68.155,0.168,68.151,0.190,68.153,0.253,68.056,0.015,68.160,0.044,67.919,0.083,68.025,0.035,68.140,0.073,68.226,0.078,68.190,0.026,68.301,0.373,68.290,0.262,67.971,0.070,68.114,0.035,68.195,0.186,000101
2021,10,68.137,0.128,68.083,0.179,68.110,0.220,68.075,0.015,68.142,0.039,67.955,0.046,68.071,0.062,68.045,0.036,68.217,0.042,68.098,0.028,68.315,0.282,68.186,0.247,67.935,0.045,68.048,0.051,68.178,0.188,000101
2021,11,68.127,0.096,68.084,0.118,68.105,0.152,68.071,0.018,68.144,0.023,67.983,0.039,68.098,0.035,68.084,0.031,68.138,0.046,68.082,0.037,68.268,0.211,68.113,0.126,68.029,0.045,68.056,0.090,68.181,0.235,000101
2021,12,68.118,0.072,68.044,0.133,68.081,0.151,68.135,0.038,68.164,0.042,68.066,0.041,68.132,0.017,68.065,0.018,68.061,0.081,68.071,0.041,68.237,0.141,68.067,0.142,67.995,0.017,67.994,0.058,68.165,0.292,000101
2022,1,68.057,0.065,68.056,0.104,68.057,0.123,68.199,0.043,68.183,0.067,68.133,0.055,68.013,0.032,68.048,0.052,67.987,0.128,68.016,0.028,68.163,0.058,68.149,0.145,67.968,0.051,67.917,0.028,68.083,0.058,000101
2022,2,68.033,0.052,68.075,0.107,68.054,0.119,68.167,0.032,68.191,0.044,68.113,0.043,67.999,0.041,67.981,0.016,67.966,0.078,68.033,0.028,68.107,0.077,68.245,0.109,67.947,0.090,67.869,0.025,67.960,0.180,000101
2022,3,68.001,0.063,68.021,0.082,68.011,0.103,68.026,0.025,68.153,0.062,68.052,0.047,67.971,0.060,67.961,0.016,67.985,0.117,68.010,0.031,68.028,0.058,68.278,0.079,67.805,0.046,67.808,0.037,67.828,0.177,000101
2022,4,67.955,0.044,67.933,0.115,67.944,0.123,68.004,0.019,68.161,0.062,68.060,0.054,67.921,0.030,67.935,0.032,67.955,0.049,67.920,0.056,67.978,0.042,68.233,0.147,67.656,0.043,67.745,0.018,67.735,0.166,000101
2022,5,67.908,0.043,67.916,0.128,67.912,0.135,67.934,0.034,68.012,0.040,68.067,0.034,67.882,0.030,67.952,0.041,67.863,0.030,67.890,0.015,67.901,0.076,68.166,0.167,67.691,0.044,67.756,0.023,67.726,0.181,000101
2022,6,67.873,0.044,67.790,0.175,67.832,0.180,67.891,0.040,67.910,0.067,67.938,0.076,67.937,0.021,67.877,0.060,67.788,0.048,67.874,0.020,67.832,0.047,67.954,0.233,67.637,0.055,67.686,0.044,67.692,0.226,000101
2022,7,67.738,0.054,67.679,0.084,67.708,0.100,67.779,0.056,67.717,0.050,67.776,0.045,67.753,0.037,67.734,0.026,67.763,0.041,67.710,0.023,67.720,0.101,67.742,0.093,67.616,0.017,67.603,0.040,67.695,0.175,000101
2022,8,67.621,0.098,67.644,0.076,67.633,0.124,67.624,0.027,67.585,0.035,67.602,0.041,67.551,0.135,67.598,0.049,67.708,0.043,67.605,0.025,67.685,0.157,67.658,0.086,67.627,0.041,67.574,0.038,67.716,0.133,000101
2022,9,67.599,0.085,67.618,0.092,67.608,0.125,67.522,0.041,67.448,0.032,67.520,0.028,67.494,0.030,67.578,0.021,67.642,0.171,67.616,0.033,67.751,0.109,67.612,0.096,67.615,0.030,67.600,0.035,67.676,0.199,000101
2022,10,67.569,0.042,67.590,0.078,67.580,0.089,67.557,0.026,67.493,0.023,67.492,0.035,67.539,0.025,67.552,0.022,67.579,0.069,67.554,0.023,67.665,0.061,67.688,0.062,67.500,0.019,67.460,0.040,67.598,0.207,000101
2022,11,67.530,0.043,67.571,0.089,67.551,0.099,67.543,0.043,67.546,0.083,67.539,0.031,67.479,0.055,67.549,0.025,67.543,0.032,67.458,0.028,67.637,0.048,67.738,0.104,67.418,0.020,67.330,0.015,67.596,0.174,000101
2022,12,67.478,0.041,67.544,0.129,67.511,0.135,67.483,0.020,67.580,0.046,67.569,0.087,67.441,0.041,67.505,0.017,67.541,0.041,67.407,0.039,nan,nan,67.672,0.110,67.405,0.037,67.421,0.073,67.577,0.325,000101
2023,1,67.442,0.049,67.526,0.114,67.484,0.124,67.504,0.015,67.580,0.032,67.562,0.165,67.393,0.025,67.465,0.031,67.473,0.043,67.397,0.032,nan,nan,67.642,0.119,67.363,0.032,67.440,0.040,67.667,0.252,000101
2023,2,67.407,0.045,67.583,0.087,67.495,0.098,67.496,0.030,67.535,0.046,67.555,0.128,67.355,0.047,67.420,0.027,67.393,0.036,67.406,0.019,nan,nan,67.890,0.117,67.254,0.038,67.350,0.030,nan,nan,000101
2023,3,67.384,0.052,67.614,0.103,67.499,0.115,67.460,0.053,67.520,0.025,67.568,0.174,67.304,0.044,67.386,0.036,67.365,0.024,67.422,0.028,nan,nan,67.942,0.135,67.195,0.029,nan,nan,nan,nan,000101
2023,4,67.317,0.057,67.402,0.026,67.360,0.062,67.495,0.027,nan,nan,67.566,0.214,67.254,0.036,67.313,0.019,67.327,0.024,67.320,0.028,nan,nan,67.633,0.033,67.107,0.011,nan,nan,nan,nan,000101
2023,5,67.226,0.063,67.230,0.088,67.228,0.109,67.310,0.014,nan,nan,67.472,0.255,67.190,0.005,67.175,0.018,67.250,0.039,67.230,0.022,nan,nan,67.332,0.116,67.100,0.020,nan,nan,nan,nan,000101
2023,6,67.062,0.083,67.094,0.045,67.078,0.095,67.350,0.015,nan,nan,67.288,0.338,66.840,0.032,67.200,0.035,67.068,0.022,67.148,0.024,nan,nan,67.155,0.050,67.017,0.039,nan,nan,nan,nan,000101
2023,7,66.991,0.064,nan,nan,nan,nan,nan,nan,nan,nan,67.333,0.215,nan,nan,66.950,0.030,66.975,0.014,66.960,0.019,nan,nan,66.990,0.020,nan,nan,nan,nan,nan,nan,000101
