HATS_F11_YYYY,HATS_F11_MM,HATS_NH_F11,HATS_NH_F11_sd,HATS_SH_F11,HATS_SH_F11_sd,HATS_Global_F11,HATS_Global_F11_sd,HATS_alt_F11,HATS_alt_F11_sd,HATS_sum_F11,HATS_sum_F11_sd,HATS_brw_F11,HATS_brw_F11_sd,HATS_mhd_F11,HATS_mhd_F11_sd,HATS_thd_F11,HATS_thd_F11_sd,HATS_nwr_F11,HATS_nwr_F11_sd,HATS_kum_F11,HATS_kum_F11_sd,HATS_mlo_F11,HATS_mlo_F11_sd,HATS_smo_F11,HATS_smo_F11_sd,HATS_cgo_F11,HATS_cgo_F11_sd,HATS_psa_F11,HATS_psa_F11_sd,HATS_spo_F11,HATS_spo_F11_sd,HATS_F11_Programs
2020,2,225.794,0.171,223.943,0.214,224.868,0.273,226.174,0.069,225.909,0.086,226.069,0.145,225.760,0.038,225.922,0.043,225.773,0.029,225.692,0.362,225.728,0.126,224.653,0.311,223.297,0.053,223.440,0.062,223.493,0.077,001101
2020,3,225.557,0.087,223.671,0.160,224.614,0.182,226.108,0.205,225.515,0.085,225.889,0.212,225.705,0.055,225.749,0.059,225.471,0.093,225.378,0.050,225.343,0.095,224.364,0.206,223.062,0.118,223.225,0.075,223.101,0.103,000101
2020,4,225.353,0.102,223.422,0.171,224.388,0.199,225.965,0.055,225.369,0.095,225.739,0.109,225.499,0.123,225.511,0.078,225.285,0.166,225.137,0.038,225.165,0.063,224.120,0.232,222.832,0.107,222.938,0.010,222.796,0.091,000101
2020,5,225.141,0.069,223.154,0.107,224.147,0.127,225.690,0.068,225.298,0.101,225.472,0.076,225.240,0.045,225.230,0.047,224.987,0.076,224.968,0.097,225.080,0.059,223.724,0.142,222.703,0.044,222.686,0.045,222.606,0.121,000101
2020,6,224.934,0.091,222.949,0.128,223.942,0.158,225.274,0.040,224.878,0.087,225.077,0.039,225.199,0.054,224.952,0.064,224.658,0.170,224.863,0.103,224.828,0.047,223.307,0.185,222.685,0.019,222.569,0.078,222.627,0.058,000101
2020,7,224.613,0.136,222.880,0.114,223.747,0.177,225.011,0.081,224.146,0.105,224.575,0.080,224.616,0.247,224.785,0.046,224.538,0.088,224.605,0.062,224.612,0.080,223.182,0.156,222.629,0.059,222.543,0.055,222.728,0.067,000101
2020,8,224.293,0.181,222.881,0.170,223.587,0.248,224.579,0.150,223.755,0.069,224.107,0.086,224.285,0.357,224.299,0.034,224.398,0.081,224.215,0.039,224.419,0.054,223.174,0.239,222.622,0.077,222.580,0.078,222.764,0.079,000101
2020,9,224.165,0.195,222.755,0.139,223.460,0.239,224.213,0.070,224.061,0.036,223.870,0.070,224.243,0.387,223.998,0.063,224.391,0.077,224.060,0.021,224.206,0.075,222.996,0.195,222.533,0.038,222.564,0.077,222.636,0.097,000101
2020,10,224.220,0.124,222.572,0.156,223.396,0.199,224.150,0.048,224.347,0.048,223.832,0.079,224.318,0.195,224.179,0.049,224.394,0.149,224.209,0.068,224.066,0.095,222.769,0.224,222.383,0.048,222.431,0.057,222.484,0.066,000101
2020,11,224.037,0.134,222.552,0.131,223.294,0.187,224.190,0.038,224.319,0.103,223.769,0.183,223.941,0.057,224.131,0.267,224.156,0.126,224.068,0.047,223.940,0.099,222.845,0.187,222.321,0.030,222.300,0.039,222.282,0.096,000101
2020,12,223.813,0.089,222.373,0.275,223.093,0.289,224.008,0.063,224.087,0.053,223.522,0.200,223.858,0.025,223.703,0.085,223.964,0.114,223.781,0.080,223.743,0.097,222.746,0.404,221.989,0.045,222.211,0.075,222.197,0.079,000101
2021,1,223.590,0.186,222.243,0.202,222.917,0.275,223.821,0.035,223.863,0.088,223.352,0.166,223.592,0.015,223.436,0.079,223.788,0.189,223.498,0.070,223.620,0.374,222.743,0.285,221.697,0.077,221.977,0.106,222.172,0.105,000101
2021,2,223.421,0.063,222.128,0.166,222.775,0.178,223.709,0.067,223.580,0.067,223.315,0.045,223.392,0.058,223.490,0.050,223.479,0.098,223.355,0.051,223.384,0.058,222.585,0.203,221.699,0.038,221.793,0.055,221.901,0.295,000101
2021,3,223.190,0.110,221.916,0.267,222.553,0.289,223.530,0.016,223.055,0.242,223.293,0.049,223.191,0.077,223.317,0.063,223.153,0.074,223.090,0.076,223.191,0.177,222.308,0.328,221.657,0.039,221.470,0.290,221.473,0.381,000101
2021,4,223.035,0.092,221.568,0.227,222.301,0.245,223.298,0.031,222.750,0.167,223.102,0.063,223.060,0.070,223.124,0.044,223.053,0.148,222.959,0.046,223.015,0.106,222.037,0.266,221.262,0.059,220.948,0.088,221.115,0.431,000101
2021,5,222.822,0.066,221.289,0.104,222.056,0.123,223.074,0.080,222.433,0.102,222.802,0.058,222.912,0.041,222.936,0.050,222.733,0.082,222.793,0.045,222.780,0.092,221.853,0.105,220.838,0.034,220.559,0.053,221.050,0.230,000101
2021,6,222.412,0.089,221.053,0.178,221.732,0.199,222.619,0.057,222.024,0.089,222.396,0.212,222.519,0.075,222.570,0.072,222.356,0.096,222.394,0.054,222.279,0.097,221.472,0.102,220.704,0.065,220.501,0.037,220.937,0.516,000101
2021,7,221.873,0.096,220.880,0.109,221.377,0.146,221.895,0.117,221.368,0.074,221.627,0.191,221.789,0.122,221.941,0.050,222.096,0.059,221.835,0.049,221.941,0.116,221.113,0.127,220.718,0.060,220.465,0.040,220.811,0.185,000101
2021,8,221.507,0.068,220.742,0.230,221.124,0.240,221.138,0.059,221.098,0.070,220.925,0.107,221.253,0.044,221.464,0.081,222.010,0.088,221.499,0.056,221.719,0.065,220.904,0.338,220.664,0.039,220.419,0.046,220.590,0.078,000101
2021,9,221.384,0.103,220.442,0.159,220.913,0.190,220.952,0.074,221.029,0.056,220.652,0.091,221.199,0.041,221.337,0.074,221.714,0.234,221.430,0.011,221.625,0.054,220.502,0.224,220.348,0.070,220.479,0.077,220.466,0.055,000101
2021,10,221.359,0.088,220.214,0.156,220.786,0.179,221.085,0.099,221.201,0.035,220.782,0.075,221.280,0.072,221.386,0.072,221.360,0.131,221.427,0.038,221.558,0.116,220.235,0.215,220.132,0.075,220.285,0.075,220.341,0.094,000101
2021,11,221.325,0.190,220.157,0.109,220.741,0.219,221.250,0.036,221.219,0.075,220.858,0.048,221.282,0.080,221.464,0.030,221.212,0.469,221.355,0.033,221.467,0.068,220.137,0.150,220.162,0.034,220.104,0.092,220.282,0.071,000101
2021,12,221.233,0.084,220.109,0.129,220.671,0.154,221.367,0.047,221.337,0.123,221.019,0.063,221.277,0.083,221.247,0.071,221.193,0.096,221.152,0.075,221.293,0.089,220.129,0.175,220.084,0.054,219.970,0.097,220.248,0.088,000101
2022,1,221.062,0.080,220.136,0.130,220.599,0.153,221.489,0.036,221.355,0.115,221.014,0.126,221.160,0.058,220.985,0.070,221.055,0.073,220.936,0.048,221.041,0.114,220.217,0.099,220.087,0.182,220.033,0.065,220.046,0.065,000101
2022,2,220.989,0.088,220.035,0.192,220.512,0.211,221.387,0.082,221.216,0.083,220.885,0.116,221.369,0.141,220.881,0.044,220.821,0.069,220.794,0.032,220.865,0.074,220.295,0.169,219.823,0.252,219.824,0.075,219.813,0.084,000101
2022,3,220.838,0.120,219.647,0.123,220.243,0.172,221.073,0.043,220.832,0.123,220.666,0.100,221.283,0.192,220.827,0.049,220.657,0.151,220.596,0.038,220.692,0.064,219.904,0.116,219.384,0.143,219.515,0.064,219.542,0.130,000101
2022,4,220.586,0.133,219.209,0.105,219.897,0.170,220.815,0.062,220.585,0.190,220.436,0.109,220.896,0.219,220.599,0.035,220.542,0.136,220.319,0.080,220.500,0.052,219.492,0.128,218.874,0.075,219.057,0.078,219.267,0.104,000101
2022,5,220.260,0.090,219.000,0.104,219.630,0.138,220.271,0.092,220.301,0.190,220.226,0.105,220.333,0.101,220.425,0.085,220.157,0.109,220.096,0.025,220.280,0.063,219.229,0.144,218.764,0.043,218.867,0.058,218.928,0.071,000101
2022,6,219.960,0.098,218.810,0.185,219.385,0.209,220.049,0.140,219.766,0.072,219.909,0.170,220.009,0.034,220.116,0.042,219.784,0.169,219.952,0.048,219.964,0.122,218.991,0.204,218.641,0.198,218.583,0.106,218.814,0.066,000101
2022,7,219.603,0.083,218.698,0.146,219.151,0.168,219.870,0.163,219.192,0.067,219.359,0.133,219.452,0.037,219.673,0.053,219.781,0.110,219.716,0.041,219.599,0.119,218.715,0.193,218.691,0.053,218.618,0.177,218.727,0.054,000101
2022,8,219.367,0.065,218.640,0.141,219.003,0.155,219.513,0.090,218.856,0.074,218.885,0.100,219.117,0.045,219.243,0.055,219.972,0.096,219.389,0.043,219.474,0.065,218.573,0.176,218.689,0.085,218.738,0.172,218.675,0.053,000101
2022,9,219.352,0.144,218.566,0.069,218.959,0.160,218.959,0.067,218.846,0.058,218.739,0.081,219.126,0.076,219.496,0.171,219.759,0.298,219.231,0.051,219.596,0.068,218.533,0.087,218.558,0.036,218.803,0.083,218.509,0.052,000101
2022,10,219.298,0.127,218.355,0.106,218.826,0.165,218.879,0.035,219.133,0.115,218.797,0.093,219.124,0.100,219.559,0.162,219.478,0.231,219.184,0.034,219.464,0.069,218.405,0.142,218.346,0.036,218.165,0.105,218.345,0.068,000101
2022,11,219.182,0.116,218.179,0.166,218.680,0.203,218.961,0.026,219.391,0.232,218.813,0.083,219.116,0.063,219.258,0.214,219.263,0.119,219.123,0.030,219.254,0.075,218.316,0.231,218.110,0.041,217.710,0.165,218.274,0.047,000101
2022,12,219.020,0.095,218.156,0.134,218.588,0.164,219.093,0.035,219.255,0.118,218.828,0.152,218.996,0.077,218.861,0.099,219.141,0.132,219.067,0.041,nan,nan,218.309,0.130,217.907,0.127,218.290,0.209,218.217,0.069,000101
2023,1,218.876,0.083,218.023,0.080,218.449,0.115,219.150,0.054,219.130,0.225,218.805,0.179,218.826,0.005,218.977,0.053,218.807,0.097,218.850,0.049,nan,nan,218.328,0.091,217.732,0.065,217.690,0.050,217.999,0.093,000101
2023,2,218.671,0.171,217.814,0.093,218.243,0.195,219.065,0.038,218.708,0.304,218.661,0.200,218.584,0.230,218.828,0.049,218.801,0.186,218.507,0.061,nan,nan,218.023,0.117,217.622,0.062,217.545,0.037,nan,nan,000101
2023,3,218.461,0.223,217.592,0.102,218.026,0.245,218.870,0.051,218.435,0.107,218.444,0.141,218.495,0.307,218.503,0.035,218.572,0.333,218.265,0.039,nan,nan,217.767,0.127,217.368,0.053,nan,nan,nan,nan,000101
2023,4,218.111,0.231,217.236,0.113,217.673,0.257,218.525,0.044,nan,nan,218.227,0.139,218.177,0.399,218.147,0.041,217.920,0.104,218.090,0.090,nan,nan,217.600,0.147,216.770,0.037,nan,nan,nan,nan,000101
2023,5,217.743,0.062,216.978,0.079,217.361,0.100,218.082,0.055,nan,nan,217.809,0.116,217.470,0.025,218.042,0.053,217.860,0.078,217.702,0.069,nan,nan,217.126,0.091,216.790,0.060,nan,nan,nan,nan,000101
2023,6,217.454,0.045,216.783,0.108,217.119,0.117,218.100,0.070,nan,nan,217.372,0.057,217.385,0.037,217.650,0.063,217.332,0.044,217.442,0.026,nan,nan,217.065,0.138,216.423,0.050,nan,nan,nan,nan,000101
2023,7,217.087,0.077,nan,nan,nan,nan,nan,nan,nan,nan,217.027,0.053,nan,nan,217.103,0.064,217.175,0.110,217.015,0.058,nan,nan,216.630,0.170,nan,nan,nan,nan,nan,nan,000101
